director_id:string:START_ID,:START_LABEL,movie_id:string:END_ID,:END_LABEL,:TYPE,year:string
"罗德里格·加西亚","director","2133422","movie","DIRECT","2008.0"
"史蒂文·奎里","director","4724373","movie","DIRECT","2011.0"
"张番番","director","5954505","movie","DIRECT","2011.0"
"彭顺","director","2263112","movie","DIRECT","2007.0"
"路易斯·佩德拉希塔 ","director","3094580","movie","DIRECT","2010.0"
" 罗德里格·索佩纳","director","3094580","movie","DIRECT","2010.0"
"豪梅·巴拿盖鲁","director","3731626","movie","DIRECT","2011.0"
"让-保尔·萨罗米","director","1297659","movie","DIRECT","2001.0"
"詹姆斯·麦克特格","director","3914547","movie","DIRECT","2012.0"
"菲利普·马丁","director","4179012","movie","DIRECT","2010.0"
"大卫·林奇","director","1303459","movie","DIRECT","1997.0"
"张一白","director","1861411","movie","DIRECT","2006.0"
"彼得·海姆斯","director","3006781","movie","DIRECT","2010.0"
"乔恩·阿维奈","director","1754927","movie","DIRECT","2007.0"
"Joby Harold","director","1741703","movie","DIRECT","2007.0"
"大卫·杜西","director","3011380","movie","DIRECT","2009.0"
"邱处机","director","6793319","movie","DIRECT","2013.0"
"马克·佩灵顿","director","1297145","movie","DIRECT","1999.0"
"本·阿弗莱克","director","1905777","movie","DIRECT","2007.0"
"张承","director","25715087","movie","DIRECT","2014.0"
"阿尔弗雷德·希区柯克","director","1310175","movie","DIRECT","1963.0"
"乔·舒马赫","director","1296153","movie","DIRECT","1999.0"
"阿尔弗雷德·希区柯克","director","1301230","movie","DIRECT","1948.0"
"D·J·卡卢索","director","1946877","movie","DIRECT","2007.0"
"詹姆斯·弗雷","director","1777570","movie","DIRECT","2007.0"
"费尔南多·梅里尔斯","director","1419856","movie","DIRECT","2005.0"
"D·J·卡卢索","director","1309145","movie","DIRECT","2004.0"
"乔·舒马赫","director","1578643","movie","DIRECT","2007.0"
"罗伯特·奥特曼","director","1306860","movie","DIRECT","2001.0"
"卡罗尔·里德","director","1295451","movie","DIRECT","1949.0"
"奥利佛·斯通","director","1292230","movie","DIRECT","1991.0"
"非行","director","4821015","movie","DIRECT","2011.0"
"肯尼思·布拉纳","director","1887455","movie","DIRECT","2007.0"
"阿尔弗雷德·希区柯克","director","1298412","movie","DIRECT","1935.0"
"马修·卡索维茨","director","1301328","movie","DIRECT","2000.0"
"迈克尔·卡顿-琼斯","director","1418270","movie","DIRECT","2006.0"
"Charles Guard ","director","2127788","movie","DIRECT","2009.0"
" Thomas Guard","director","2127788","movie","DIRECT","2009.0"
"彭顺","director","10617168","movie","DIRECT","2013.0"
"张番番","director","4894075","movie","DIRECT","2010.0"
"蒂姆·波顿","director","1296078","movie","DIRECT","1999.0"
"迈克尔·哈内克","director","2464346","movie","DIRECT","2009.0"
"克里斯多夫·甘斯","director","1466007","movie","DIRECT","2006.0"
"罗兰·艾默里奇","director","4074744","movie","DIRECT","2011.0"
"罗兰·苏素·里希特","director","1433183","movie","DIRECT","2004.0"
"艾瑞克·范·洛依","director","2028840","movie","DIRECT","2008.0"
"Agnieszka Wojtowicz-Vosloo","director","1986567","movie","DIRECT","2009.0"
"Steven R. Monroe","director","1401966","movie","DIRECT","2004.0"
"安诺·绍尔","director","3531406","movie","DIRECT","2009.0"
"Kongkiat Khomsiri","director","4111335","movie","DIRECT","2009.0"
"玛丽娜·德·范","director","2213119","movie","DIRECT","2009.0"
"阿尔弗雷德·希区柯克","director","1298505","movie","DIRECT","1951.0"
"黎妙雪","director","6984070","movie","DIRECT","2012.0"
"格雷格·马克斯","director","3346995","movie","DIRECT","2009.0"
"盖伊·汉弥尔顿","director","1300266","movie","DIRECT","1982.0"
"斯坦利·库布里克","director","1300275","movie","DIRECT","1999.0"
"约翰·麦克诺顿","director","1292552","movie","DIRECT","1998.0"
"凯文·麦克唐纳","director","1905786","movie","DIRECT","2009.0"
"M·奈特·沙马兰","director","1309153","movie","DIRECT","2004.0"
"布拉德·安德森","director","23416554","movie","DIRECT","2014.0"
"吉姆·谢里丹","director","3818565","movie","DIRECT","2011.0"
"汪涛","director","25849599","movie","DIRECT","2014.0"
"托马斯·简","director","3193964","movie","DIRECT","2009.0"
"周显扬","director","3731463","movie","DIRECT","2009.0"
"斯派克·李","director","3279054","movie","DIRECT","2013.0"
"楚克‧萨克瑞科","director","2042617","movie","DIRECT","2006.0"
"埃托尔·达利亚","director","6431054","movie","DIRECT","2013.0"
"Chris Shadley","director","4023433","movie","DIRECT","None"
"M·奈特·沙马兰","director","1301711","movie","DIRECT","2000.0"
"Andrew Jarecki","director","2974280","movie","DIRECT","2010.0"
"罗伯特·摩尔","director","1303545","movie","DIRECT","1976.0"
"西德尼·波拉克","director","1291823","movie","DIRECT","2005.0"
"Mennan Yapo","director","1920907","movie","DIRECT","2007.0"
"乔尔·科恩 ","director","1298043","movie","DIRECT","1991.0"
" 伊桑·科恩","director","1298043","movie","DIRECT","1991.0"
"亨利-乔治·克鲁佐","director","1293213","movie","DIRECT","1955.0"
"吉约姆·卡内","director","1917086","movie","DIRECT","2006.0"
"迈克尔·巴塞特","director","2117898","movie","DIRECT","2012.0"
"Jack Heller","director","10466341","movie","DIRECT","2011.0"
"Norbert Caoili ","director","4146762","movie","DIRECT","2007.0"
" Rob Portmann","director","4146762","movie","DIRECT","2007.0"
"亚历杭德罗·阿梅纳瓦尔","director","1421807","movie","DIRECT","1996.0"
"尼克·墨菲","director","5258036","movie","DIRECT","2011.0"
"陈凯歌","director","2032459","movie","DIRECT","2002.0"
"邱礼涛","director","10508879","movie","DIRECT","2012.0"
"布鲁斯·A·埃文斯","director","1949321","movie","DIRECT","2007.0"
"盖·里奇","director","1437128","movie","DIRECT","2005.0"
"布莱恩·德·帕尔玛","director","1299967","movie","DIRECT","1980.0"
"韦斯·克雷文","director","1301630","movie","DIRECT","1996.0"
"斯坦利·多南","director","1295187","movie","DIRECT","1963.0"
"约瑟夫·L·曼凯维奇","director","1294979","movie","DIRECT","1972.0"
"陈国富","director","1305046","movie","DIRECT","2002.0"
"托尼·吉尔罗伊","director","1905790","movie","DIRECT","2007.0"
"西蒙·韦斯特","director","1296252","movie","DIRECT","1999.0"
"尼尔·拉布特","director","1428108","movie","DIRECT","2006.0"
"泰勒·海克福德","director","1293046","movie","DIRECT","1996.0"
"豪梅·巴拿盖鲁 ","director","2255841","movie","DIRECT","2007.0"
" 柏高·普拉扎","director","2255841","movie","DIRECT","2007.0"
"安迪·威尔逊","director","1427034","movie","DIRECT","2004.0"
"Tom Shankland","director","1863384","movie","DIRECT","2002.0"
"Marcel Langenegger","director","1916995","movie","DIRECT","2008.0"
"约翰·休斯顿","director","1297874","movie","DIRECT","1941.0"
"曼斯·马林德 ","director","2988506","movie","DIRECT","2009.0"
" 比约恩·史坦","director","2988506","movie","DIRECT","2009.0"
"阿尔弗雷德·希区柯克","director","1292760","movie","DIRECT","1938.0"
"罗德里格·科特兹","director","6060652","movie","DIRECT","2012.0"
"雷内·克莱尔","director","1292588","movie","DIRECT","1945.0"
"史蒂芬·贝克","director","1296535","movie","DIRECT","2002.0"
"罗曼·波兰斯基","director","1301601","movie","DIRECT","1994.0"
"Pascal Laugier","director","5351755","movie","DIRECT","2012.0"
"弗朗索瓦·欧容","director","1307427","movie","DIRECT","2003.0"
"斯科特·希克斯","director","1306512","movie","DIRECT","2001.0"
"Oren Peli","director","3011550","movie","DIRECT","2007.0"
"丹尼尔·阿尔弗雷森","director","3218765","movie","DIRECT","2009.0"
"阿托姆·伊戈扬","director","3418187","movie","DIRECT","2009.0"
"弗朗西斯·福特·科波拉","director","1296908","movie","DIRECT","1974.0"
"彼得·威尔","director","1299539","movie","DIRECT","1975.0"
"阿德里安·莱恩","director","1295809","movie","DIRECT","1990.0"
"彭发","director","4903581","movie","DIRECT","2012.0"
"迈克尔·哈内克","director","1438066","movie","DIRECT","2005.0"
"让-雅克·阿诺","director","1294634","movie","DIRECT","1986.0"
"Brad Anderson","director","1308704","movie","DIRECT","2001.0"
"大卫·林奇","director","1438734","movie","DIRECT","2006.0"
"乔纳斯·阿克伦德","director","1944900","movie","DIRECT","2009.0"
"阿尔弗雷德·希区柯克","director","1293817","movie","DIRECT","1943.0"
"文森佐·纳塔利","director","10744976","movie","DIRECT","2013.0"
"艾伦·J·帕库拉","director","1298493","movie","DIRECT","1993.0"
"让-巴普蒂斯特·安德烈 Jean-Baptiste Andrea ","director","1422306","movie","DIRECT","2003.0"
" 法布里斯·坎内帕","director","1422306","movie","DIRECT","2003.0"
"Matthew Parkhill","director","4099242","movie","DIRECT","2011.0"
"乔恩·阿维奈","director","2124507","movie","DIRECT","2010.0"
"布拉德·安德森","director","2075345","movie","DIRECT","2008.0"
"约翰·麦克蒂尔南","director","1301164","movie","DIRECT","2003.0"
"吉勒斯·米莫尼","director","1299795","movie","DIRECT","1996.0"
"卡尔·弗兰克林","director","1306915","movie","DIRECT","2002.0"
"布拉德·安德森","director","3789921","movie","DIRECT","2011.0"
"罗伯特·马利根","director","1297991","movie","DIRECT","1962.0"
"阿尔弗雷德·希区柯克","director","1295622","movie","DIRECT","1955.0"
"奥托·普雷明格","director","1293177","movie","DIRECT","1959.0"
"斯蒂芬·索莫斯","director","6082346","movie","DIRECT","2013.0"
"朱塞佩·托纳多雷","director","1878616","movie","DIRECT","2006.0"
"约翰·帕特里克·尚利","director","2054932","movie","DIRECT","2008.0"
"乔治·库克","director","1296845","movie","DIRECT","1944.0"
"乔治·斯鲁依泽","director","1296432","movie","DIRECT","1988.0"
"布莱恩·德·帕尔玛","director","1298354","movie","DIRECT","1998.0"
"布莱恩·德·帕尔玛","director","7046937","movie","DIRECT","2013.0"
"亨利-乔治·克鲁佐","director","1295328","movie","DIRECT","1943.0"
"阿尔弗雷德·希区柯克","director","1295568","movie","DIRECT","1941.0"
"多米尼克·塞纳","director","2024935","movie","DIRECT","2009.0"
"解航","director","21941106","movie","DIRECT","2014.0"
"斯坦尼斯拉夫·戈沃鲁辛","director","2061185","movie","DIRECT","1987.0"
"马修·卡索维茨","director","1302762","movie","DIRECT","2003.0"
"克里斯蒂安·阿瓦特","director","2057552","movie","DIRECT","2009.0"
"Craig Rosenberg","director","1440685","movie","DIRECT","2006.0"
"张琦","director","4914627","movie","DIRECT","2011.0"
"莱恩·约翰逊","director","1532365","movie","DIRECT","2005.0"
"埃里克·斯柯比约格","director","1294665","movie","DIRECT","1997.0"
"布莱恩·德·帕尔玛","director","1299027","movie","DIRECT","1981.0"
"杰夫·尼克尔斯","director","5150245","movie","DIRECT","2011.0"
"乔纳森·戴米","director","1309118","movie","DIRECT","2004.0"
"阿尔弗雷德·希区柯克","director","1298442","movie","DIRECT","1964.0"
"阿托姆·伊戈扬","director","1438302","movie","DIRECT","2005.0"
"David Ondaatje","director","2210130","movie","DIRECT","2009.0"
"米开朗基罗·安东尼奥尼","director","1310176","movie","DIRECT","1966.0"
"Gregory J. Read","director","1858064","movie","DIRECT","2006.0"
"尼尔·马歇尔","director","1437109","movie","DIRECT","2005.0"
"Jim Gillespie","director","1292779","movie","DIRECT","1997.0"
"陈翊恒 ","director","11623346","movie","DIRECT","2013.0"
" 胡学林 ","director","11623346","movie","DIRECT","2013.0"
" 刘健平 ","director","11623346","movie","DIRECT","2013.0"
" 许树宁","director","11623346","movie","DIRECT","2013.0"
"乔尔·贝格沃尔 ","director","2049989","movie","DIRECT","2009.0"
" Simon Sandquist","director","2049989","movie","DIRECT","2009.0"
"李志超","director","1308040","movie","DIRECT","2003.0"
"苏照彬","director","1780168","movie","DIRECT","2006.0"
"约瑟夫·鲁本","director","1308761","movie","DIRECT","2004.0"
"皮托夫","director","1306665","movie","DIRECT","2002.0"
"尼基塔·米哈尔科夫","director","2027899","movie","DIRECT","2007.0"
"邱礼涛","director","6811422","movie","DIRECT","2012.0"
"李·塔玛霍瑞","director","1305074","movie","DIRECT","2001.0"
"韦斯·克雷文","director","3148064","movie","DIRECT","2011.0"
"安兵基","director","24859034","movie","DIRECT","2014.0"
"尼古拉斯·加斯纳","director","1301485","movie","DIRECT","1976.0"
"布鲁斯·贝尔斯福德","director","1292676","movie","DIRECT","1999.0"
"伍仕贤","director","2124708","movie","DIRECT","2012.0"
"保罗·安文","director","1427038","movie","DIRECT","2003.0"
"大卫·林奇","director","1303472","movie","DIRECT","1992.0"
"彭顺","director","6804364","movie","DIRECT","2011.0"
"蔡尚君","director","4728518","movie","DIRECT","2012.0"
"沙恩·布莱克","director","1438300","movie","DIRECT","2005.0"
"Nimród Antal","director","2002954","movie","DIRECT","2007.0"
"韦斯·克雷文","director","1299495","movie","DIRECT","1997.0"
"Blutch ","director","2377539","movie","DIRECT","2008.0"
" Charles Burns ","director","2377539","movie","DIRECT","2008.0"
" Marie Caillou ","director","2377539","movie","DIRECT","2008.0"
" Pierre Di Sciullo ","director","2377539","movie","DIRECT","2008.0"
" Lorenzo Mattotti ","director","2377539","movie","DIRECT","2008.0"
" Richard McGuire","director","2377539","movie","DIRECT","2008.0"
"班庄·比辛达拿刚 ","director","1773217","movie","DIRECT","2004.0"
" 柏德潘·王般","director","1773217","movie","DIRECT","2004.0"
"亚历山大·阿嘉","director","1949329","movie","DIRECT","2008.0"
"山姆·雷米","director","1297336","movie","DIRECT","2000.0"
"大卫·S·高耶","director","1864491","movie","DIRECT","2007.0"
"Michael Brandt","director","4884122","movie","DIRECT","2011.0"
"Eric Valette","director","1771925","movie","DIRECT","2002.0"
"胡明凯 ","director","3862259","movie","DIRECT","2009.0"
" 邓衍成","director","3862259","movie","DIRECT","2009.0"
"尼尔森·麦科米克","director","2252771","movie","DIRECT","2009.0"
"安兵基","director","10549223","movie","DIRECT","2012.0"
"徐克","director","1304940","movie","DIRECT","1979.0"
"佩德罗·阿莫多瓦","director","1291878","movie","DIRECT","2004.0"
"罗曼·波兰斯基","director","1297399","movie","DIRECT","1976.0"
"加里·弗莱德","director","1293903","movie","DIRECT","1997.0"
"乔恩·阿米尔","director","1294197","movie","DIRECT","1995.0"
"江涛","director","6087768","movie","DIRECT","2011.0"
"Brian King","director","3436905","movie","DIRECT","2009.0"
"阿尔弗雷德·希区柯克","director","1301232","movie","DIRECT","1955.0"
"韦斯·克雷文","director","1293133","movie","DIRECT","2000.0"
"Brian Farnham","director","1763939","movie","DIRECT","2001.0"
"史蒂芬·戴德利","director","3078514","movie","DIRECT","2011.0"
"奥逊·威尔斯","director","1292584","movie","DIRECT","1947.0"
"奥拉顿德·奥逊山米","director","10471540","movie","DIRECT","2013.0"
"特瑞·吉列姆","director","2282449","movie","DIRECT","2011.0"
"贝拉·塔尔","director","1422088","movie","DIRECT","1994.0"
"詹妮弗·林奇","director","1892526","movie","DIRECT","2008.0"
"佩德罗·阿莫多瓦","director","1689787","movie","DIRECT","2006.0"
"约翰·奥古斯特","director","2173673","movie","DIRECT","2007.0"
"梁婷","director","11636413","movie","DIRECT","2012.0"
"约翰·克劳利","director","10485481","movie","DIRECT","2013.0"
"大卫·柯南伯格","director","1892530","movie","DIRECT","2007.0"
"Nick Hamm","director","1306528","movie","DIRECT","2001.0"
"霍华德·霍克斯","director","1293352","movie","DIRECT","1946.0"
"罗伯特·泽米吉斯","director","1298876","movie","DIRECT","2000.0"
"史蒂文·斯皮尔伯格","director","1433496","movie","DIRECT","1971.0"
"Chris Sivertson","director","1999216","movie","DIRECT","2007.0"
"朱敏江","director","10514806","movie","DIRECT","2012.0"
"西德尼·吕美特","director","1296397","movie","DIRECT","1982.0"
"阿努拉格·卡施亚普","director","24324732","movie","DIRECT","2013.0"
"贝拉·塔尔 ","director","1416898","movie","DIRECT","2000.0"
" Ágnes Hranitzky","director","1416898","movie","DIRECT","2000.0"
"池田健司","director","1484163","movie","DIRECT","2005.0"
"朱里安·杰拉德","director","3152563","movie","DIRECT","2009.0"
"Allen Coulter","director","1830411","movie","DIRECT","2006.0"
"星护","director","2310059","movie","DIRECT","2004.0"
"胡安·卡洛斯·梅迪纳","director","6731992","movie","DIRECT","2012.0"
"迈克尔·斯特内","director","3804790","movie","DIRECT","None"
"克里斯托弗·史密斯","director","2988509","movie","DIRECT","2010.0"
"吴兵","director","25969095","movie","DIRECT","2014.0"
"Jeff Crook ","director","1826749","movie","DIRECT","2006.0"
" Josh Crook","director","1826749","movie","DIRECT","2006.0"
"索菲亚·科波拉","director","1297894","movie","DIRECT","1999.0"
"堤幸彦","director","1462839","movie","DIRECT","1997.0"
"乔纳森·林恩","director","1292916","movie","DIRECT","1985.0"
"Giuseppe Capotondi","director","3721152","movie","DIRECT","2009.0"
"古泽健","director","6424183","movie","DIRECT","2012.0"
"约翰·弗兰克海默","director","1293840","movie","DIRECT","1962.0"
"罗曼·波兰斯基","director","1293852","movie","DIRECT","1968.0"
"伊莱·罗斯","director","1456197","movie","DIRECT","2005.0"
"邱礼涛","director","1798665","movie","DIRECT","2004.0"
"让-皮埃尔·梅尔维尔","director","1300966","movie","DIRECT","1967.0"
"米凯尔·哈弗斯特罗姆","director","2352630","movie","DIRECT","2010.0"
"安德鲁·格里夫","director","1506769","movie","DIRECT","1992.0"
"莉莉安娜·卡瓦尼","director","1298461","movie","DIRECT","2002.0"
"耶利米·S·谢奇克","director","1297707","movie","DIRECT","1996.0"
"James Kent","director","24751826","movie","DIRECT","2013.0"
"杰克·哥德博尔格","director","3566747","movie","DIRECT","2009.0"
"诺曼·杰威森","director","1295480","movie","DIRECT","1967.0"
"唐·夏普","director","1302597","movie","DIRECT","1978.0"
"克林特·伊斯特伍德","director","1299549","movie","DIRECT","2002.0"
"M·奈特·沙马兰","director","1441473","movie","DIRECT","2006.0"
"安南德·图克尔","director","3138617","movie","DIRECT","2009.0"
"吉尔·克兰","director","1482107","movie","DIRECT","2006.0"
"艾伦·帕克","director","1294764","movie","DIRECT","1988.0"
"Andy Hurst","director","4099520","movie","DIRECT","2010.0"
"市川昆","director","1796729","movie","DIRECT","2006.0"
"伍迪·艾伦","director","1293031","movie","DIRECT","1993.0"
"迈克尔·哈内克","director","1306548","movie","DIRECT","1997.0"
"温子仁","director","10485526","movie","DIRECT","2013.0"
"威廉·弗莱德金","director","1293755","movie","DIRECT","1973.0"
"班庄·比辛达拿刚 ","director","3126187","movie","DIRECT","2008.0"
" 柏德潘·王般 ","director","3126187","movie","DIRECT","2008.0"
" Youngyooth Thongkonthun ","director","3126187","movie","DIRECT","2008.0"
" Paween Purikitpanya","director","3126187","movie","DIRECT","2008.0"
"亚历山大·阿嘉","director","1453067","movie","DIRECT","2006.0"
"扎克·施奈德","director","1309088","movie","DIRECT","2004.0"
"安德斯·穆斯切蒂","director","6837235","movie","DIRECT","2013.0"
"山姆·雷米","director","2361386","movie","DIRECT","2009.0"
"卡瑞恩·库萨马","director","2295401","movie","DIRECT","2009.0"
"约翰·哈里斯","director","3066083","movie","DIRECT","2009.0"
"Sopon Sukdapisit","director","3529375","movie","DIRECT","2008.0"
"Pasith Buranajan ","director","1866462","movie","DIRECT","2005.0"
" Kongkiat Khomsiri ","director","1866462","movie","DIRECT","2005.0"
" Isara Nadee ","director","1866462","movie","DIRECT","2005.0"
" Seree Phongnithi ","director","1866462","movie","DIRECT","2005.0"
" Yosapong Polsap ","director","1866462","movie","DIRECT","2005.0"
" Putipong Saisikaew ","director","1866462","movie","DIRECT","2005.0"
" Art Thamthrakul","director","1866462","movie","DIRECT","2005.0"
"金伯莉·皮尔斯","director","6874441","movie","DIRECT","2013.0"
"胡安·卡洛斯·弗雷斯纳迪罗","director","1758487","movie","DIRECT","2007.0"
"彭发 ","director","1296026","movie","DIRECT","2002.0"
" 彭顺","director","1296026","movie","DIRECT","2002.0"
"班庄·比辛达拿刚 ","director","4122701","movie","DIRECT","2009.0"
" Songyos Sugmakanan ","director","4122701","movie","DIRECT","2009.0"
" Paween Purikitpanya ","director","4122701","movie","DIRECT","2009.0"
" 柏德潘·王般","director","4122701","movie","DIRECT","2009.0"
"麦子善 ","director","1307807","movie","DIRECT","2002.0"
" 刘宝贤 ","director","1307807","movie","DIRECT","2002.0"
" 不是女人(王晶)","director","1307807","movie","DIRECT","2002.0"
"韦斯·克雷文","director","1298389","movie","DIRECT","1984.0"
"Peter Cornwell","director","2252775","movie","DIRECT","2009.0"
"亚历山大·阿嘉","director","2269893","movie","DIRECT","2010.0"
"彼得·杰克逊","director","1300377","movie","DIRECT","1992.0"
"斯科特·德瑞克森","director","6875615","movie","DIRECT","2012.0"
"陈嘉上 ","director","22759752","movie","DIRECT","2013.0"
" 刘国昌 ","director","22759752","movie","DIRECT","2013.0"
" 泰迪·罗宾","director","22759752","movie","DIRECT","2013.0"
"金知云 ","director","1307488","movie","DIRECT","2002.0"
" 朗斯·尼美毕达 ","director","1307488","movie","DIRECT","2002.0"
" 陈可辛","director","1307488","movie","DIRECT","2002.0"
"Songyos Sugmakanan","director","3023155","movie","DIRECT","2006.0"
"丹尼尔·麦里克 ","director","1295831","movie","DIRECT","1999.0"
" 艾德亚多·桑奇兹","director","1295831","movie","DIRECT","1999.0"
"布莱恩·德·帕尔玛","director","1292664","movie","DIRECT","1976.0"
"任达华 ","director","22759660","movie","DIRECT","2013.0"
" 李志毅 ","director","22759660","movie","DIRECT","2013.0"
" 陈果","director","22759660","movie","DIRECT","2013.0"
"罗伯特·罗德里格兹","director","1301409","movie","DIRECT","1996.0"
"豪梅·巴拿盖鲁 ","director","3105162","movie","DIRECT","2009.0"
" Paco Plaza","director","3105162","movie","DIRECT","2009.0"
"米切尔·利希藤斯坦","director","1962823","movie","DIRECT","2007.0"
"卡特·史密斯","director","2132486","movie","DIRECT","2008.0"
"彭发 ","director","1309217","movie","DIRECT","2005.0"
" 彭顺","director","1309217","movie","DIRECT","2005.0"
"马库斯·邓斯坦","director","6021917","movie","DIRECT","2012.0"
"詹姆斯·瓦特金斯","director","5156706","movie","DIRECT","2012.0"
"迈克·弗拉纳根","director","20501030","movie","DIRECT","2014.0"
"唐永健","director","2027923","movie","DIRECT","2008.0"
"Paco Plaza","director","4883258","movie","DIRECT","2012.0"
"Scott Derrickson","director","1436846","movie","DIRECT","2005.0"
"郑保瑞","director","1308834","movie","DIRECT","2003.0"
"乔治·A·罗梅罗","director","1416850","movie","DIRECT","2005.0"
"Monthon Arayangkoon","director","2030563","movie","DIRECT","2006.0"
"Joe Lynch","director","2032339","movie","DIRECT","2007.0"
"Andrew Douglas","director","1309032","movie","DIRECT","2005.0"
"班庄·比辛达拿刚 ","director","2075994","movie","DIRECT","2007.0"
" 柏德潘·王般","director","2075994","movie","DIRECT","2007.0"
"塞缪尔·贝尔","director","2998395","movie","DIRECT","2010.0"
"彭顺 ","director","1778999","movie","DIRECT","2006.0"
" 彭发","director","1778999","movie","DIRECT","2006.0"
"张家辉","director","24522915","movie","DIRECT","2014.0"
"阿甘 ","director","1305655","movie","DIRECT","2000.0"
" 萧荣","director","1305655","movie","DIRECT","2000.0"
"托比·霍珀","director","1300392","movie","DIRECT","1974.0"
"约翰·埃里克·道达尔","director","25821124","movie","DIRECT","2014.0"
"约翰·卢森霍普","director","5960681","movie","DIRECT","2013.0"
"汤姆·霍兰德","director","1300077","movie","DIRECT","1988.0"
"安德烈·祖拉斯基","director","1297203","movie","DIRECT","1981.0"
"史蒂夫·迈纳","director","1871840","movie","DIRECT","2008.0"
"奥勒·博内代尔","director","2132426","movie","DIRECT","2012.0"
"Declan O'Brien","director","3148877","movie","DIRECT","2009.0"
"罗伯特·罗德里格兹 ","director","1482090","movie","DIRECT","2007.0"
" 伊莱·罗斯 ","director","1482090","movie","DIRECT","2007.0"
" 昆汀·塔伦蒂诺 ","director","1482090","movie","DIRECT","2007.0"
" 埃德加·赖特 ","director","1482090","movie","DIRECT","2007.0"
" 罗布·赞比","director","1482090","movie","DIRECT","2007.0"
"三池崇史 ","director","1401873","movie","DIRECT","2004.0"
" 陈果 ","director","1401873","movie","DIRECT","2004.0"
" 朴赞郁","director","1401873","movie","DIRECT","2004.0"
"吉列尔莫·莫拉莱斯","director","4049700","movie","DIRECT","2012.0"
"清水崇","director","1482102","movie","DIRECT","2006.0"
"大卫·斯雷德","director","1871836","movie","DIRECT","2007.0"
"托德·威廉姆斯","director","4117274","movie","DIRECT","2010.0"
"布莱德利·帕克","director","10508907","movie","DIRECT","2012.0"
"Breck Eisner","director","1892147","movie","DIRECT","2010.0"
"山姆·雷米","director","1292501","movie","DIRECT","1981.0"
"亚当·温加德","director","6128025","movie","DIRECT","2011.0"
"The Vicious Brothers","director","5384590","movie","DIRECT","2011.0"
"达里奥·阿基多","director","1296332","movie","DIRECT","1977.0"
"Isara Nadee ","director","11610998","movie","DIRECT","2012.0"
" 卡洛堤·奈金塔隆 ","director","11610998","movie","DIRECT","2012.0"
" 皮查农·塔玛杰拉","director","11610998","movie","DIRECT","2012.0"
"罗志良","director","1308797","movie","DIRECT","2004.0"
"清水崇","director","1308792","movie","DIRECT","2004.0"
"戈尔·维宾斯基","director","1305419","movie","DIRECT","2002.0"
"詹妮弗·肯特","director","25785812","movie","DIRECT","2014.0"
"梁明 ","director","1830189","movie","DIRECT","1989.0"
" 穆德远","director","1830189","movie","DIRECT","1989.0"
"于仁泰","director","1302429","movie","DIRECT","2003.0"
"郑保瑞","director","1437883","movie","DIRECT","2005.0"
"Tanit Jitnukul","director","1883406","movie","DIRECT","2004.0"
"马伟豪 ","director","1301156","movie","DIRECT","1996.0"
" 钱文琦 ","director","1301156","movie","DIRECT","1996.0"
" 叶伟民","director","1301156","movie","DIRECT","1996.0"
"Henry Joost ","director","5374152","movie","DIRECT","2011.0"
" Ariel Schulman","director","5374152","movie","DIRECT","2011.0"
"郑伟文 ","director","1480051","movie","DIRECT","1997.0"
" 谭郎昌 ","director","1480051","movie","DIRECT","1997.0"
" 邱礼涛","director","1480051","movie","DIRECT","1997.0"
"Pascal Laugier","director","3012009","movie","DIRECT","2008.0"
"于仁泰","director","1293035","movie","DIRECT","1998.0"
"约翰·古拉格","director","5323911","movie","DIRECT","2012.0"
"布鲁斯·亨特 Bruce Hunt","director","1309056","movie","DIRECT","2005.0"
"Pasith Buranajan ","director","3095189","movie","DIRECT","2008.0"
" Kongkiat Khomsiri ","director","3095189","movie","DIRECT","2008.0"
" Isara Nadee ","director","3095189","movie","DIRECT","2008.0"
" Seree Phongnithi ","director","3095189","movie","DIRECT","2008.0"
" Yosapong Polsap ","director","3095189","movie","DIRECT","2008.0"
" Putipong Saisikaew ","director","3095189","movie","DIRECT","2008.0"
" Art Thamthrakul","director","3095189","movie","DIRECT","2008.0"
"钱文锜","director","2036996","movie","DIRECT","2007.0"
"史蒂文·R·蒙若尔","director","24870066","movie","DIRECT","2013.0"
"吉田秋 ","director","1438790","movie","DIRECT","2004.0"
" 雨宫庆太 ","director","1438790","movie","DIRECT","2004.0"
" 平野俊一 ","director","1438790","movie","DIRECT","2004.0"
" 佐佐木浩久 ","director","1438790","movie","DIRECT","2004.0"
" 豊島圭介 ","director","1438790","movie","DIRECT","2004.0"
" 铃木浩介 ","director","1438790","movie","DIRECT","2004.0"
" 井口升 ","director","1438790","movie","DIRECT","2004.0"
" 三宅隆太","director","1438790","movie","DIRECT","2004.0"
"北村龙平","director","6788517","movie","DIRECT","2012.0"
"格勒恩·马奎德 ","director","10466639","movie","DIRECT","2012.0"
" 大卫·布鲁克纳 ","director","10466639","movie","DIRECT","2012.0"
" Radio Silence ","director","10466639","movie","DIRECT","2012.0"
" 乔·斯万博格 ","director","10466639","movie","DIRECT","2012.0"
" 缇·威斯特 ","director","10466639","movie","DIRECT","2012.0"
" 亚当·温加德","director","10466639","movie","DIRECT","2012.0"
"约翰·卡朋特","director","1299586","movie","DIRECT","1978.0"
"滕华涛","director","1890787","movie","DIRECT","2007.0"
"马库斯·尼斯佩尔","director","1914923","movie","DIRECT","2009.0"
