actor_id:string:START_ID,:START_LABEL,movie_id:string:END_ID,:END_LABEL,:TYPE,year:string
"罗丝·麦高恩","actor","1482090","movie","ACT","2007.0"
"玛丽·谢尔顿","actor","1482090","movie","ACT","2007.0"
"弗莱迪·罗德里格兹","actor","1482090","movie","ACT","2007.0"
"乔什·布洛林","actor","1482090","movie","ACT","2007.0"
"布鲁斯·威利斯","actor","1482090","movie","ACT","2007.0"
"昆汀·塔伦蒂诺","actor","1482090","movie","ACT","2007.0"
"尼古拉斯·凯奇","actor","1482090","movie","ACT","2007.0"
"长谷川京子","actor","1401873","movie","ACT","2004.0"
"渡部笃郎","actor","1401873","movie","ACT","2004.0"
"杨千嬅","actor","1401873","movie","ACT","2004.0"
"白灵","actor","1401873","movie","ACT","2004.0"
"梁家辉","actor","1401873","movie","ACT","2004.0"
"李秉宪","actor","1401873","movie","ACT","2004.0"
"姜惠贞","actor","1401873","movie","ACT","2004.0"
"林元熙","actor","1401873","movie","ACT","2004.0"
"廉晶雅","actor","1401873","movie","ACT","2004.0"
"贝伦·鲁艾达","actor","4049700","movie","ACT","2012.0"
"路易斯·奥马","actor","4049700","movie","ACT","2012.0"
"帕布罗·德奎","actor","4049700","movie","ACT","2012.0"
"茱莉亚·古铁雷兹·卡巴","actor","4049700","movie","ACT","2012.0"
"赫克托耳·克拉拉蒙","actor","4049700","movie","ACT","2012.0"
"法兰西斯克·欧瑞拉","actor","4049700","movie","ACT","2012.0"
"克莱拉·西库拉","actor","4049700","movie","ACT","2012.0"
"爱波·塔布琳","actor","1482102","movie","ACT","2006.0"
"莎拉·米歇尔·盖拉","actor","1482102","movie","ACT","2006.0"
"阿莉尔·凯贝尔","actor","1482102","movie","ACT","2006.0"
"藤贵子","actor","1482102","movie","ACT","2006.0"
"陈冠希","actor","1482102","movie","ACT","2006.0"
"马修·奈特","actor","1482102","movie","ACT","2006.0"
"泰莉莎·帕尔墨","actor","1482102","movie","ACT","2006.0"
"乔什·哈奈特","actor","1871836","movie","ACT","2007.0"
"梅利莎·乔治","actor","1871836","movie","ACT","2007.0"
"丹尼·赫斯顿","actor","1871836","movie","ACT","2007.0"
"本·福斯特","actor","1871836","movie","ACT","2007.0"
"小马克·布恩","actor","1871836","movie","ACT","2007.0"
"Josh Bredehoft","actor","4117274","movie","ACT","2010.0"
"杰西·麦卡尼","actor","10508907","movie","ACT","2012.0"
"乔纳森·萨多斯基","actor","10508907","movie","ACT","2012.0"
"奥利维亚·泰勒·达德利","actor","10508907","movie","ACT","2012.0"
"英格丽德·波尔索·贝达尔","actor","10508907","movie","ACT","2012.0"
"戴文·凯利","actor","10508907","movie","ACT","2012.0"
"蒂莫西·奥利芬特","actor","1892147","movie","ACT","2010.0"
"拉妲·米契尔","actor","1892147","movie","ACT","2010.0"
"Joe Reegan","actor","1892147","movie","ACT","2010.0"
"丹妮尔·帕娜贝克","actor","1892147","movie","ACT","2010.0"
"Christie Lynn Smith","actor","1892147","movie","ACT","2010.0"
"乔·安德森","actor","1892147","movie","ACT","2010.0"
"布鲁斯·坎贝尔","actor","1292501","movie","ACT","1981.0"
"Ellen Sandweiss","actor","1292501","movie","ACT","1981.0"
"Betsy Baker","actor","1292501","movie","ACT","1981.0"
"Theresa Tilly","actor","1292501","movie","ACT","1981.0"
"沙妮·文森","actor","6128025","movie","ACT","2011.0"
"尼古拉斯·图齐","actor","6128025","movie","ACT","2011.0"
"温迪·格伦","actor","6128025","movie","ACT","2011.0"
"AJ·鲍恩","actor","6128025","movie","ACT","2011.0"
"乔·斯万博格","actor","6128025","movie","ACT","2011.0"
"玛格丽特·兰妮","actor","6128025","movie","ACT","2011.0"
"艾米·西米茨","actor","6128025","movie","ACT","2011.0"
"缇·威斯特","actor","6128025","movie","ACT","2011.0"
"罗布·莫兰","actor","6128025","movie","ACT","2011.0"
"巴巴拉·克兰普顿","actor","6128025","movie","ACT","2011.0"
"L·C·霍尔特","actor","6128025","movie","ACT","2011.0"
"西蒙·巴雷特","actor","6128025","movie","ACT","2011.0"
"莱恩·休斯","actor","6128025","movie","ACT","2011.0"
"Mackenzie Gray","actor","5384590","movie","ACT","2011.0"
"Juan Riedinger","actor","5384590","movie","ACT","2011.0"
"Merwin Mondesir","actor","5384590","movie","ACT","2011.0"
"杰西卡·哈珀","actor","1296332","movie","ACT","1977.0"
"斯蒂芬妮娅·卡西尼","actor","1296332","movie","ACT","1977.0"
"Flavio Bucci","actor","1296332","movie","ACT","1977.0"
"米盖尔·波斯","actor","1296332","movie","ACT","1977.0"
"Barbara Magnolfi","actor","1296332","movie","ACT","1977.0"
"阿萍雅·萨库尔·加伦苏","actor","11610998","movie","ACT","2012.0"
"霍嘉丝·芝华顾","actor","11610998","movie","ACT","2012.0"
"查克利·彦纳姆","actor","11610998","movie","ACT","2012.0"
"雷·麦克唐纳","actor","11610998","movie","ACT","2012.0"
"彼得·奈特","actor","11610998","movie","ACT","2012.0"
"林嘉欣","actor","1308797","movie","ACT","2004.0"
"李心洁","actor","1308797","movie","ACT","2004.0"
"许志安","actor","1308797","movie","ACT","2004.0"
"黄浩然","actor","1308797","movie","ACT","2004.0"
"廖启智","actor","1308797","movie","ACT","2004.0"
"文颂娴","actor","1308797","movie","ACT","2004.0"
"周永恒","actor","1308797","movie","ACT","2004.0"
"莎拉·米歇尔·盖拉","actor","1308792","movie","ACT","2004.0"
"比尔·普尔曼","actor","1308792","movie","ACT","2004.0"
"杰森·贝尔","actor","1308792","movie","ACT","2004.0"
"克里·杜瓦尔","actor","1308792","movie","ACT","2004.0"
"卡迪·斯特瑞兰德","actor","1308792","movie","ACT","2004.0"
"娜奥米·沃茨","actor","1305419","movie","ACT","2002.0"
"马丁·亨德森","actor","1305419","movie","ACT","2002.0"
"David Dorfman","actor","1305419","movie","ACT","2002.0"
"艾斯·戴维斯","actor","25785812","movie","ACT","2014.0"
"诺亚·怀斯曼","actor","25785812","movie","ACT","2014.0"
"丹尼尔·亨绍尔","actor","25785812","movie","ACT","2014.0"
"Tim Purcell","actor","25785812","movie","ACT","2014.0"
"Tiffany Lyndall-Knight","actor","25785812","movie","ACT","2014.0"
"Hayley McElhinney","actor","25785812","movie","ACT","2014.0"
"Cathy Adamek","actor","25785812","movie","ACT","2014.0"
"Peta Shannon","actor","25785812","movie","ACT","2014.0"
"Benjamin Winspear","actor","25785812","movie","ACT","2014.0"
"Michael Gilmour","actor","25785812","movie","ACT","2014.0"
"Adam Morgan","actor","25785812","movie","ACT","2014.0"
"Craig Behenna","actor","25785812","movie","ACT","2014.0"
"陈希光","actor","1830189","movie","ACT","1989.0"
"潘婕","actor","1830189","movie","ACT","1989.0"
"韩小磊","actor","1830189","movie","ACT","1989.0"
"管宗祥","actor","1830189","movie","ACT","1989.0"
"李振锋","actor","1830189","movie","ACT","1989.0"
"罗伯特·英格兰德","actor","1302429","movie","ACT","2003.0"
"肯·科齐格","actor","1302429","movie","ACT","2003.0"
"莫尼卡·凯娜","actor","1302429","movie","ACT","2003.0"
"杰森·雷特","actor","1302429","movie","ACT","2003.0"
"凯莉·罗兰","actor","1302429","movie","ACT","2003.0"
"林嘉欣","actor","1437883","movie","ACT","2005.0"
"舒淇","actor","1437883","movie","ACT","2005.0"
"方中信","actor","1437883","movie","ACT","2005.0"
"林雪","actor","1437883","movie","ACT","2005.0"
"谭竣浩","actor","1437883","movie","ACT","2005.0"
"李东翰","actor","1437883","movie","ACT","2005.0"
"Arisa Wills","actor","1883406","movie","ACT","2004.0"
"Supakson Chaimongkol","actor","1883406","movie","ACT","2004.0"
"Somchai Satuthum","actor","1883406","movie","ACT","2004.0"
"袁咏仪","actor","1301156","movie","ACT","1996.0"
"舒淇","actor","1301156","movie","ACT","1996.0"
"黎姿","actor","1301156","movie","ACT","1996.0"
"江希文","actor","1301156","movie","ACT","1996.0"
"张达明","actor","1301156","movie","ACT","1996.0"
"古德昭","actor","1301156","movie","ACT","1996.0"
"Lauren Bittner","actor","5374152","movie","ACT","2011.0"
"达斯汀·英格拉姆","actor","5374152","movie","ACT","2011.0"
"乔安娜·布拉迪","actor","5374152","movie","ACT","2011.0"
"凯蒂·菲德斯通","actor","5374152","movie","ACT","2011.0"
"斯普雷吉·格雷登","actor","5374152","movie","ACT","2011.0"
"古天乐","actor","1480051","movie","ACT","1997.0"
"雷宇扬","actor","1480051","movie","ACT","1997.0"
"丁子峻","actor","1480051","movie","ACT","1997.0"
"朱永棠","actor","1480051","movie","ACT","1997.0"
"蔡少芬","actor","1480051","movie","ACT","1997.0"
"麦家琪","actor","1480051","movie","ACT","1997.0"
"白嘉倩","actor","1480051","movie","ACT","1997.0"
"罗兰","actor","1480051","movie","ACT","1997.0"
"吴志雄","actor","1480051","movie","ACT","1997.0"
"苑琼丹","actor","1480051","movie","ACT","1997.0"
"钟丽缇","actor","1480051","movie","ACT","1997.0"
"陈锦鸿","actor","1480051","movie","ACT","1997.0"
"李兆基","actor","1480051","movie","ACT","1997.0"
"伍咏薇","actor","1480051","movie","ACT","1997.0"
"郭可盈","actor","1480051","movie","ACT","1997.0"
"莫贾娜·埃尔阿劳维","actor","3012009","movie","ACT","2008.0"
"米兰妮·让帕诺米","actor","3012009","movie","ACT","2008.0"
"Catherine Bégin","actor","3012009","movie","ACT","2008.0"
"Robert Toupin","actor","3012009","movie","ACT","2008.0"
"帕翠西卡·图拉斯内","actor","3012009","movie","ACT","2008.0"
"朱丽叶特·高斯林","actor","3012009","movie","ACT","2008.0"
"泽维尔·多兰","actor","3012009","movie","ACT","2008.0"
"Louise Boisvert","actor","3012009","movie","ACT","2008.0"
"Jean-Marie Moncelet","actor","3012009","movie","ACT","2008.0"
"Jessie Pham","actor","3012009","movie","ACT","2008.0"
"Erika Scott","actor","3012009","movie","ACT","2008.0"
"Isabelle Chasse","actor","3012009","movie","ACT","2008.0"
"Emilie Miskdjian","actor","3012009","movie","ACT","2008.0"
"Tony Robinow","actor","3012009","movie","ACT","2008.0"
"Anie Pascale","actor","3012009","movie","ACT","2008.0"
"詹妮弗·提莉","actor","1293035","movie","ACT","1998.0"
"布拉德·道里夫","actor","1293035","movie","ACT","1998.0"
"凯瑟琳·海格尔","actor","1293035","movie","ACT","1998.0"
"丹妮尔·帕娜贝克","actor","5323911","movie","ACT","2012.0"
"马特·布什","actor","5323911","movie","ACT","2012.0"
"Chris Zylka","actor","5323911","movie","ACT","2012.0"
"大卫·科恩查内","actor","5323911","movie","ACT","2012.0"
"Meagan Tandy","actor","5323911","movie","ACT","2012.0"
"Paul James Jordan","actor","5323911","movie","ACT","2012.0"
"让-卢克·比洛多","actor","5323911","movie","ACT","2012.0"
"赫克特·吉门雷兹","actor","5323911","movie","ACT","2012.0"
"Adrian Martinez","actor","5323911","movie","ACT","2012.0"
"克鲁·古拉格","actor","5323911","movie","ACT","2012.0"
"大卫·哈塞尔霍夫","actor","5323911","movie","ACT","2012.0"
"莫里斯·切斯纳特 Morris Chestnut","actor","1309056","movie","ACT","2005.0"
"艾迪·斯比安 Eddie Cibrian","actor","1309056","movie","ACT","2005.0"
"科尔·豪瑟 Cole Hause","actor","1309056","movie","ACT","2005.0"
"Napakapapa Nakaprasit","actor","3095189","movie","ACT","2008.0"
"Supakorn Kitsuwan","actor","3095189","movie","ACT","2008.0"
"Paweena Chariffsakul","actor","3095189","movie","ACT","2008.0"
"Kalorin Supaluck Neemayothin","actor","3095189","movie","ACT","2008.0"
"Sommart Praihirun","actor","3095189","movie","ACT","2008.0"
"Namo Tongkumnerd","actor","3095189","movie","ACT","2008.0"
"徐天佑","actor","2036996","movie","ACT","2007.0"
"张致恒","actor","2036996","movie","ACT","2007.0"
"傅颖","actor","2036996","movie","ACT","2007.0"
"李蕙敏","actor","2036996","movie","ACT","2007.0"
"陈美诗","actor","2036996","movie","ACT","2007.0"
"麦子豪","actor","2036996","movie","ACT","2007.0"
"杰玛·达兰德","actor","24870066","movie","ACT","2013.0"
"乔·阿布索隆","actor","24870066","movie","ACT","2013.0"
"雅沃尔·巴哈罗夫","actor","24870066","movie","ACT","2013.0"
"Aleksandar Aleksiev","actor","24870066","movie","ACT","2013.0"
"玛丽·萧克莱","actor","24870066","movie","ACT","2013.0"
"迈克尔·迪克森","actor","24870066","movie","ACT","2013.0"
"竹中直人","actor","1438790","movie","ACT","2004.0"
"坂井真纪","actor","1438790","movie","ACT","2004.0"
"高冈早纪","actor","1438790","movie","ACT","2004.0"
"堀北真希","actor","1438790","movie","ACT","2004.0"
"北村一辉","actor","1438790","movie","ACT","2004.0"
"内野謙太","actor","1438790","movie","ACT","2004.0"
"曽根英樹","actor","1438790","movie","ACT","2004.0"
"烏丸せつこ","actor","1438790","movie","ACT","2004.0"
"卢克·伊万斯","actor","6788517","movie","ACT","2012.0"
"德里克·迈戈雅","actor","6788517","movie","ACT","2012.0"
"阿美莉嘉·奥利沃","actor","6788517","movie","ACT","2012.0"
"阿德莱德·克莱蒙丝","actor","6788517","movie","ACT","2012.0"
"琳德塞·肖","actor","6788517","movie","ACT","2012.0"
"劳拉·莱姆希","actor","6788517","movie","ACT","2012.0"
"Calvin Reeder","actor","10466639","movie","ACT","2012.0"
"莱恩·休斯","actor","10466639","movie","ACT","2012.0"
"亚当·温加德","actor","10466639","movie","ACT","2012.0"
"Hannah Fierman","actor","10466639","movie","ACT","2012.0"
"Mike Donlan","actor","10466639","movie","ACT","2012.0"
"Joe Sykes","actor","10466639","movie","ACT","2012.0"
"Drew Sawyer","actor","10466639","movie","ACT","2012.0"
"唐纳德·普利森斯","actor","1299586","movie","ACT","1978.0"
"杰米·李·柯蒂斯","actor","1299586","movie","ACT","1978.0"
"Nancy Kyes","actor","1299586","movie","ACT","1978.0"
"PJ·索尔丝","actor","1299586","movie","ACT","1978.0"
"Charles Cyphers","actor","1299586","movie","ACT","1978.0"
"黎明","actor","1890787","movie","ACT","2007.0"
"刘若英","actor","1890787","movie","ACT","2007.0"
"范冰冰","actor","1890787","movie","ACT","2007.0"
"徐松子","actor","1890787","movie","ACT","2007.0"
"贾德·帕达里克","actor","1914923","movie","ACT","2009.0"
"丹妮尔·帕娜贝克","actor","1914923","movie","ACT","2009.0"
"阿曼达·莱赫提","actor","1914923","movie","ACT","2009.0"
"特拉维斯·范·文克","actor","1914923","movie","ACT","2009.0"
"艾伦·余","actor","1914923","movie","ACT","2009.0"
"德里克·梅耶斯","actor","1914923","movie","ACT","2009.0"
"乔纳森·萨多斯基","actor","1914923","movie","ACT","2009.0"
"朱丽安娜·古尔","actor","1914923","movie","ACT","2009.0"
"本·费德曼","actor","1914923","movie","ACT","2009.0"
"亚伦·艾斯卡本塔","actor","1914923","movie","ACT","2009.0"
"瑞恩·汉森","actor","1914923","movie","ACT","2009.0"
"薇拉·福特","actor","1914923","movie","ACT","2009.0"
"Nick Mennell","actor","1914923","movie","ACT","2009.0"
"阿美莉嘉·奥利沃","actor","1914923","movie","ACT","2009.0"
"凯尔·戴维斯","actor","1914923","movie","ACT","2009.0"
"松本まりか","actor","1979068","movie","ACT","2005.0"
"アンガールズ","actor","1979068","movie","ACT","2005.0"
"荒俣宏","actor","1979068","movie","ACT","2005.0"
"飯島愛","actor","1979068","movie","ACT","2005.0"
"高樹マリア","actor","1979068","movie","ACT","2005.0"
"ダンカン","actor","1979068","movie","ACT","2005.0"
"吉娜·菲利普斯","actor","1306670","movie","ACT","2001.0"
"贾斯汀·朗","actor","1306670","movie","ACT","2001.0"
"乔纳森·布瑞克","actor","1306670","movie","ACT","2001.0"
"Patricia Belcher","actor","1306670","movie","ACT","2001.0"
"艾琳·布伦南","actor","1306670","movie","ACT","2001.0"
"保罗·卡斯坦佐","actor","3217669","movie","ACT","2008.0"
"Jill Wagner","actor","3217669","movie","ACT","2008.0"
"谢伊·惠格姆","actor","3217669","movie","ACT","2008.0"
"Rachel Kerbs","actor","3217669","movie","ACT","2008.0"
"卡米拉·贝勒","actor","1461348","movie","ACT","2006.0"
"凯蒂·卡西迪","actor","1461348","movie","ACT","2006.0"
"布莱恩·格拉格提","actor","1461348","movie","ACT","2006.0"
"Molly Bryant","actor","1461348","movie","ACT","2006.0"
"大卫·丹曼","actor","1461348","movie","ACT","2006.0"
"汤米·弗拉纳根","actor","1461348","movie","ACT","2006.0"
"乔舒亚·杰克逊","actor","2364838","movie","ACT","2008.0"
"瑞切尔·泰勒","actor","2364838","movie","ACT","2008.0"
"奥菜惠","actor","2364838","movie","ACT","2008.0"
"娜奥米·沃茨","actor","1892527","movie","ACT","2007.0"
"蒂姆·罗斯","actor","1892527","movie","ACT","2007.0"
"迈克尔·皮特","actor","1892527","movie","ACT","2007.0"
"布拉迪·科贝特","actor","1892527","movie","ACT","2007.0"
"戴文·吉尔哈特","actor","1892527","movie","ACT","2007.0"
"博伊德·盖恩斯","actor","1892527","movie","ACT","2007.0"
"希博汗·法隆","actor","1892527","movie","ACT","2007.0"
"吴镇宇","actor","1306984","movie","ACT","2001.0"
"何超仪","actor","1306984","movie","ACT","2001.0"
"李璨琛","actor","1306984","movie","ACT","2001.0"
"周丽淇","actor","1306984","movie","ACT","2001.0"
"张佳佳","actor","1306984","movie","ACT","2001.0"
"华莱士·福特","actor","1295942","movie","ACT","1932.0"
"丽拉·海厄姆斯","actor","1295942","movie","ACT","1932.0"
"奥尔加·巴古拉诺娃","actor","1295942","movie","ACT","1932.0"
"杰弗瑞·考姆斯","actor","1305793","movie","ACT","1985.0"
"Bruce Abbott","actor","1305793","movie","ACT","1985.0"
"巴巴拉·克兰普顿","actor","1305793","movie","ACT","1985.0"
"David Gale","actor","1305793","movie","ACT","1985.0"
"Robert Sampson","actor","1305793","movie","ACT","1985.0"
"王合喜","actor","1301928","movie","ACT","2000.0"
"万绮雯","actor","1301928","movie","ACT","2000.0"
"张慧仪","actor","1301928","movie","ACT","2000.0"
"陈炜","actor","1301928","movie","ACT","2000.0"
"迈克尔·J·福克斯","actor","1292739","movie","ACT","1996.0"
"翠尼·阿瓦拉多","actor","1292739","movie","ACT","1996.0"
"彼得·道博森","actor","1292739","movie","ACT","1996.0"
"约翰·阿斯廷","actor","1292739","movie","ACT","1996.0"
"杰弗瑞·考姆斯","actor","1292739","movie","ACT","1996.0"
"迪·沃伦斯","actor","1292739","movie","ACT","1996.0"
"杰克·布塞","actor","1292739","movie","ACT","1996.0"
"齐·麦克布赖德","actor","1292739","movie","ACT","1996.0"
"Jim Fyfe","actor","1292739","movie","ACT","1996.0"
"特洛伊·伊万斯","actor","1292739","movie","ACT","1996.0"
"朱丽安娜·麦卡蒂","actor","1292739","movie","ACT","1996.0"
"李·厄米","actor","1292739","movie","ACT","1996.0"
"Elizabeth Hawthorne","actor","1292739","movie","ACT","1996.0"
"安吉拉·布鲁姆菲尔德","actor","1292739","movie","ACT","1996.0"
"Desmond Kelly","actor","1292739","movie","ACT","1996.0"
"堀北真希 Maki Horikita","actor","1358386","movie","ACT","2004.0"
"三上博史 Hiroshi Mikami","actor","1358386","movie","ACT","2004.0"
"酒井法子 Noriko Sakai","actor","1358386","movie","ACT","2004.0"
"Nick Stahl","actor","4708013","movie","ACT","2010.0"
"William Katt","actor","4708013","movie","ACT","2010.0"
"Lawrence Turner","actor","4708013","movie","ACT","2010.0"
"布鲁斯·坎贝尔","actor","1293448","movie","ACT","1987.0"
"Sarah Berry","actor","1293448","movie","ACT","1987.0"
"Dan Hicks","actor","1293448","movie","ACT","1987.0"
"Kassie Wesley DePaiva","actor","1293448","movie","ACT","1987.0"
"Arisara Tongborisuth","actor","5985871","movie","ACT","2011.0"
"Pitchanart Sakakorn","actor","5985871","movie","ACT","2011.0"
"Somchai Khemklad","actor","5985871","movie","ACT","2011.0"
"碧翠斯·黛尔","actor","1963710","movie","ACT","2007.0"
"娜莎丽·罗赛","actor","1963710","movie","ACT","2007.0"
"Alysson Paradis","actor","1963710","movie","ACT","2007.0"
"François-Régis Marchasson","actor","1963710","movie","ACT","2007.0"
"Jean-Baptiste Tabourin","actor","1963710","movie","ACT","2007.0"
"塔哈·拉希姆","actor","1963710","movie","ACT","2007.0"
"斯凯·班尼特","actor","2296544","movie","ACT","2008.0"
"Noah Huntley","actor","2296544","movie","ACT","2008.0"
"Dominique McElligott","actor","2296544","movie","ACT","2008.0"
"杰西卡·阿尔芭","actor","1774223","movie","ACT","2008.0"
"亚历桑德罗·尼沃拉","actor","1774223","movie","ACT","2008.0"
"帕克·波西","actor","1774223","movie","ACT","2008.0"
"拉德·舍博德兹加","actor","1774223","movie","ACT","2008.0"
"科洛·莫瑞兹","actor","1774223","movie","ACT","2008.0"
"乔恩·福斯特","actor","1485185","movie","ACT","2006.0"
"萨米拉·阿姆斯特朗","actor","1485185","movie","ACT","2006.0"
"弗朗基·穆尼兹","actor","1485185","movie","ACT","2006.0"
"索菲亚·布什","actor","1485185","movie","ACT","2006.0"
"米洛·文堤米利亚","actor","1485185","movie","ACT","2006.0"
"舒淇","actor","1309125","movie","ACT","2004.0"
"郭追","actor","1309125","movie","ACT","2004.0"
"原丽淇","actor","1309125","movie","ACT","2004.0"
"杰西达邦·福尔迪","actor","1309125","movie","ACT","2004.0"
"陈泰铭","actor","1309125","movie","ACT","2004.0"
"曾国祥","actor","1309125","movie","ACT","2004.0"
"艾瑞克·巴纳","actor","22266898","movie","ACT","2014.0"
"埃德加·拉米雷兹","actor","22266898","movie","ACT","2014.0"
"奥立薇娅·玛恩","actor","22266898","movie","ACT","2014.0"
"克里斯·科伊","actor","22266898","movie","ACT","2014.0"
"道林·米西克","actor","22266898","movie","ACT","2014.0"
"西恩·哈里斯","actor","22266898","movie","ACT","2014.0"
"乔尔·麦克哈尔","actor","22266898","movie","ACT","2014.0"
"麦克·休斯顿","actor","22266898","movie","ACT","2014.0"
"奥利维亚·霍顿","actor","22266898","movie","ACT","2014.0"
"斯科特·约翰森","actor","22266898","movie","ACT","2014.0"
"丹尼尔·萨乌利","actor","22266898","movie","ACT","2014.0"
"洛丽塔·佛斯特","actor","22266898","movie","ACT","2014.0"
"华伦蒂娜·伦登","actor","22266898","movie","ACT","2014.0"
"亚历桑德罗·佐杜洛夫斯基","actor","1295255","movie","ACT","1989.0"
"Blanca Guerra","actor","1295255","movie","ACT","1989.0"
"Guy Stockwell","actor","1295255","movie","ACT","1989.0"
"安吉拉·贝蒂斯","actor","1304766","movie","ACT","2002.0"
"杰瑞米·西斯托","actor","1304766","movie","ACT","2002.0"
"安娜·法瑞丝","actor","1304766","movie","ACT","2002.0"
"陈文媛","actor","1302244","movie","ACT","2003.0"
"萧正楠","actor","1302244","movie","ACT","2003.0"
"李茏怡","actor","1302244","movie","ACT","2003.0"
"惠英红","actor","1302244","movie","ACT","2003.0"
"曾国祥","actor","1302244","movie","ACT","2003.0"
"赖拉·邦雅淑","actor","1302244","movie","ACT","2003.0"
"格利高里·派克","actor","1296360","movie","ACT","1976.0"
"丽·莱米克","actor","1296360","movie","ACT","1976.0"
"大卫·沃纳","actor","1296360","movie","ACT","1976.0"
"比莉·怀特劳","actor","1296360","movie","ACT","1976.0"
"哈维·史蒂芬斯","actor","1296360","movie","ACT","1976.0"
"萨哈拉·桑卡布理查","actor","6383536","movie","ACT","2011.0"
"Plyathida Woramueik","actor","6383536","movie","ACT","2011.0"
"安东尼·霍普金斯","actor","2998340","movie","ACT","2011.0"
"科林·奥多霍诺","actor","2998340","movie","ACT","2011.0"
"艾莉丝·布拉加","actor","2998340","movie","ACT","2011.0"
"塞伦·希德","actor","2998340","movie","ACT","2011.0"
"托比·琼斯","actor","2998340","movie","ACT","2011.0"
"鲁特格尔·哈尔","actor","2998340","movie","ACT","2011.0"
"玛塔·加丝蒂妮","actor","2998340","movie","ACT","2011.0"
"克里斯·马奎特","actor","2998340","movie","ACT","2011.0"
"托里·德维托","actor","2998340","movie","ACT","2011.0"
"玛丽亚·卡兰","actor","2998340","movie","ACT","2011.0"
"罗莎·别亚内达","actor","2998340","movie","ACT","2011.0"
"Giampiero Ingrassia","actor","2998340","movie","ACT","2011.0"
"塞西莉亚·达兹","actor","2998340","movie","ACT","2011.0"
"Attila Bardóczy","actor","2998340","movie","ACT","2011.0"
"帕特里克·法比安","actor","3284768","movie","ACT","2010.0"
"路易斯·赫特哈姆","actor","3284768","movie","ACT","2010.0"
"Iris Bahr","actor","3284768","movie","ACT","2010.0"
"阿什丽·贝尔","actor","3284768","movie","ACT","2010.0"
"卡赖伯·兰德里·琼斯","actor","3284768","movie","ACT","2010.0"
"Tony Bentley","actor","3284768","movie","ACT","2010.0"
"John Wright Jr.","actor","3284768","movie","ACT","2010.0"
"Shanna Forrestall","actor","3284768","movie","ACT","2010.0"
"Justin Shafer","actor","3284768","movie","ACT","2010.0"
"安布尔·赫德","actor","3524289","movie","ACT","2010.0"
"琳德西·冯塞卡","actor","3524289","movie","ACT","2010.0"
"莫文蔚","actor","3250619","movie","ACT","2008.0"
"连凯","actor","3250619","movie","ACT","2008.0"
"Napakpapha Nakprasitte","actor","3250619","movie","ACT","2008.0"
"阿南达·爱华灵咸","actor","3250619","movie","ACT","2008.0"
"弗罗伦丝·费佛瑞","actor","3250619","movie","ACT","2008.0"
"奥黛塔·安纳布尔","actor","3011052","movie","ACT","2009.0"
"加里·奥德曼","actor","3011052","movie","ACT","2009.0"
"凯姆·吉甘戴","actor","3011052","movie","ACT","2009.0"
"奥黛塔·安纳布尔","actor","3011052","movie","ACT","2009.0"
"伊德里斯·艾尔巴","actor","3011052","movie","ACT","2009.0"
"山姆·尼尔","actor","1303460","movie","ACT","1995.0"
"朱莉·卡门","actor","1303460","movie","ACT","1995.0"
"尤尔根·普洛斯诺","actor","1303460","movie","ACT","1995.0"
"白石加代子","actor","1768941","movie","ACT","2004.0"
"远藤章造","actor","1768941","movie","ACT","2004.0"
"冈田义德","actor","1768941","movie","ACT","2004.0"
"深浦加奈子","actor","1768941","movie","ACT","2004.0"
"真木阳子","actor","1768941","movie","ACT","2004.0"
"山口美也子","actor","1768941","movie","ACT","2004.0"
"中村俊介","actor","1768941","movie","ACT","2004.0"
"山崎树范","actor","1768941","movie","ACT","2004.0"
"山田优","actor","1768941","movie","ACT","2004.0"
"毛吕师冈","actor","1768941","movie","ACT","2004.0"
"麻丘惠美","actor","1768941","movie","ACT","2004.0"
"杉本哲太","actor","1768941","movie","ACT","2004.0"
"香川照之","actor","1768941","movie","ACT","2004.0"
"小岛圣","actor","1768941","movie","ACT","2004.0"
"我修院达也","actor","1768941","movie","ACT","2004.0"
"村杉蝉之介","actor","1768941","movie","ACT","2004.0"
"岛田久作","actor","1768941","movie","ACT","2004.0"
"陈奕迅","actor","1302638","movie","ACT","2001.0"
"舒淇","actor","1302638","movie","ACT","2001.0"
"李璨琛","actor","1302638","movie","ACT","2001.0"
"黄沾","actor","1302638","movie","ACT","2001.0"
"惠英红","actor","1302638","movie","ACT","2001.0"
"黎耀祥","actor","1302638","movie","ACT","2001.0"
"黄秋生","actor","1302638","movie","ACT","2001.0"
"张达明","actor","1302638","movie","ACT","2001.0"
"谷祖琳","actor","1302638","movie","ACT","2001.0"
"艾力克斯·文森特","actor","1293798","movie","ACT","1990.0"
"珍妮·艾加特","actor","1293798","movie","ACT","1990.0"
"格里特·格雷厄姆","actor","1293798","movie","ACT","1990.0"
"克里斯汀·爱丽斯","actor","1293798","movie","ACT","1990.0"
"布拉德·道里夫","actor","1293798","movie","ACT","1990.0"
"格蕾丝·扎布里斯基","actor","1293798","movie","ACT","1990.0"
"Peter Haskell","actor","1293798","movie","ACT","1990.0"
"贝丝·格兰特","actor","1293798","movie","ACT","1990.0"
"格雷格·格曼","actor","1293798","movie","ACT","1990.0"
"Raymond Singer","actor","1293798","movie","ACT","1990.0"
"Charles Meshack","actor","1293798","movie","ACT","1990.0"
"Stuart Mabray","actor","1293798","movie","ACT","1990.0"
